ts_code,peer_group,hfsf_latest_ann_date,hfsf_latest_report_period,hfsf_roe,hfsf_roic,hfsf_gross_margin_pct,hfsf_profit_dedt,hfsf_fcff,hfsf_debt_to_assets_pct,hfsf_revenue,hfsf_net_profit,hfsf_ocf,hfsf_free_cashflow,hfsf_capex,hfsf_total_assets,hfsf_total_liab,hfsf_close,hfsf_pe_ttm,hfsf_dividend_yield_pct,hfsf_total_mv_10k,hfsf_dividend_yield,hfsf_pe_inverse,hfsf_market_cap,hfsf_fcf_yield,hfsf_profit_dedt_ratio,hfsf_ocf_np_ratio,hfsf_fcf_to_assets,hfsf_pe_ttm_5y_monthly_avg,hfsf_pe_ttm_vs_5y_avg,hfsf_gross_margin_3y_std,hfsf_revenue_3y_cagr,hfsf_fcf_3y_cagr,hfsf_pe_ttm_peer_avg,hfsf_gross_margin_peer_avg,hfsf_fcf_to_assets_peer_avg,hfsf_pe_ttm_vs_peer,hfsf_gross_margin_vs_peer,hfsf_score,hfsf_signal
688739.SH,疫苗,20251030,20250930,1.7395,1.505,79.6303,134864740.7,-254380111.506,4.2394,1095886627.32,164812017.55,171017980.98,-80975537.49000001,251993518.47,9802754278.51,415573793.76,24.39,73.808,3.2421,1015721.55,0.032421000000000005,0.013548666811185777,10157215500.0,-0.007972218123165745,0.8182943374204206,1.0376547992206773,-0.00826048834739415,31.77987037037037,2.3224764336614196,2.9544485317906606,-0.042983573694038046,,220.15359999999998,80.99772,-0.0007810245246404841,0.33525683886159485,-1.3674199999999956,-0.1514191448881739,
688696.SH,其他黑色家电,20251031,20250930,2.732,0.9447,32.4707,61129495.5,-667875898.38,46.8263,2326915610.48,79650077.65,-150095141.48,-176211556.16,26116414.68,5436773106.36,2545837217.9,92.81,45.358,,649855.62,,0.022046827461528286,6498556200.0,-0.027115493155233466,0.7674756548087307,-1.884431828673804,-0.032411055733384514,52.02748245614035,0.8718084723441542,2.4320333326251933,-0.04173947162934488,,83.8725,21.974,-0.025583942281652016,0.5407970431309428,10.4967,0.07052433210585599,
688630.SH,其他专用设备,20251030,20250930,9.2988,8.9291,42.093,192701146.08,-94881266.2853,27.8168,933504506.54,198812348.7,-35719006.99,-94922383.56,59203376.57,3066468369.5,852992854.33,185.29,84.1927,0.199,2441023.7268,0.00199,0.011877514321312893,24410237268.0,-0.003888630107026291,0.969261453526604,-0.17966191347549834,-0.030954952773726955,66.77341833333334,1.2608714979920528,2.4263050413471645,0.14147966946450818,,126.12728333333332,31.738591666666665,0.004898528460560312,0.6675217112025855,10.354408333333339,0.3464706174168609,
688686.SH,其他自动化设备,20251028,20250930,6.1196,6.1649,62.8987,163854382.16,107446849.7665,12.9975,1012361420.98,182645424.13,129073373.77,105069525.3,24003848.47,3541329646.73,460285272.83,89.98,59.9908,0.2771,1099874.6241,0.002771,0.016669222614134168,10998746240.999998,0.009552863844456434,0.8971173679301965,0.7066882424501942,0.02966951280489217,68.10946229508197,0.8807997887296756,1.2932859508502714,0.00816692179331202,,237.37032,37.583780000000004,0.0002853780590887228,0.2527308384637136,25.314919999999994,0.57050718248254,top_20pct
605507.SH,原料药,20251017,20250930,8.2143,7.4181,26.902,619188714.53,-428789724.0479,21.7792,4469884398.26,670242636.55,405510368.7,138398508.04,267111860.66,10579382838.97,2304107474.38,26.85,17.1881,2.2328,1500441.0975,0.022328,0.05817978717833851,15004410975.0,0.009223854789807901,0.9238277017368003,0.6050202517513954,0.013081907531524245,16.700108928571428,1.0292208316434206,2.7065070446980184,0.05509050688807848,,33.35348888888889,45.62468,0.0038486737919813828,0.5153313962823812,-18.722679999999997,0.006269705024410053,
688131.SH,医疗研发外包,20251031,20250930,7.9017,4.7764,49.7439,223173725.84,-213686334.3721,48.3794,2059065717.06,236658760.91,-32501676.43,-121058853.06,88557176.63,6070436122.58,2936842176.6,68.54,58.6741,0.3343,1453760.4596,0.003343,0.017043295082498067,14537604596.0,-0.008327290253396296,0.9430190751521417,-0.13733561481106632,-0.01994236503201169,63.121805263157896,0.9295377366883727,3.5371535872788997,0.18556945940393854,,55.326100000000004,33.73072,0.00915971754536836,1.0605139346529033,16.01318,0.31939145885828746,
688063.SH,锂电池,20251024,20250930,0.5224,0.031,19.5756,-16915627.0,-261230305.34,28.2817,2012561574.01,47851490.36,358008446.41,-441202069.96,251227317.65,12782244396.61,3615039674.59,79.4,231.5901,0.5529,1948152.4371,0.005528999999999999,0.004317973868485743,19481524371.0,-0.02264720468264634,-0.35350261554528517,7.481657179674101,-0.03451679190839223,126.59523137254902,1.8293745940435013,2.2935618615718956,-0.00566097805026089,,760.0467125,15.44951,-0.037242426256840225,0.3047050874521084,4.126090000000001,-0.13288356378924346,
605020.SH,氟化工,20251021,20250930,11.0431,8.3146,26.0328,456965449.67,-450669542.5707,28.4766,3785575712.97,469244976.11,501709665.23,58146102.25,443563562.98,7904338513.18,2250889685.74,25.3,22.5105,0.9085,1292371.3692,0.009085,0.044423713378201286,12923713692.0,0.004499179077759471,0.9738313097312278,1.0691849476772868,0.007356226223490421,38.69689298245614,0.5817133693448076,3.5466522263960427,0.08023066683764668,,42.41465,21.0919,-0.001510510573771897,0.5307246434899262,4.940900000000003,0.4477061635665882,top_20pct
688639.SH,食品及饲料添加剂,20251028,20250930,6.3895,4.1482,23.5502,166963572.61,-423331306.3282,52.9644,2193542266.71,167621536.75,114741511.0,-279745584.37,394487095.37,5671665281.42,3003963605.56,29.58,55.8742,0.8435,739842.2199,0.008435,0.01789734797097766,7398422199.0,-0.03781151938149887,0.996074704046048,0.6845272583983752,-0.049323359276230216,49.31225166666666,1.1330693308772388,5.863121001110812,0.2291743583916932,,29.871466666666667,21.346166666666665,-0.019892670106498724,1.8704873323930082,2.204033333333335,-0.09078829608151162,
688789.SH,纺织服装设备,20251031,20250930,11.7915,9.9415,44.0036,358208294.05,-266209017.2002,25.3968,1631981110.36,387765168.63,197623963.56,-97208901.50999999,294832865.07,4780109319.16,1213995878.03,70.53,24.0375,1.2704,1271346.3227,0.012704,0.04160166406656266,12713463226.999998,-0.007646138567778626,0.9237763549407328,0.5096485696696754,-0.020336125184493133,47.07618596491228,0.5106084851036168,2.1586980103756974,0.17380169974587778,,22.657400000000003,39.18835,0.03436832697792762,1.0609116668284975,4.815249999999999,0.40930494669624123,top_20pct
688690.SH,原料药,20251029,20250930,5.949,5.4849,72.1574,95345900.0,28122597.1563,13.2044,670760222.37,107767557.09,52794048.56,-14912706.64,67706755.2,2341085949.08,309127160.54,24.67,73.2459,0.2534,996211.0253,0.0025340000000000002,0.0136526413082507,9962110253.0,-0.0014969425414167819,0.8847365809765336,0.48988814431332117,-0.006369995362989726,128.9385396551724,0.5680683230621786,5.022792253584316,0.1506599005499274,-0.06152531758541646,33.35348888888889,45.62468,0.0038486737919813828,2.196049122297384,26.532719999999998,0.3476708992907003,
688660.SH,风电设备,20251029,20250930,-15.4,-6.742,8.643,-752331354.02,,87.0282,4262281449.79,-731666756.79,-608732035.94,947667003.53,173606389.26,33916249174.53,29516690691.08,13.0,,,1733333.42,,,17333334200.0,0.054673093623845315,1.0282431818013171,0.8319799010831865,0.027941385813430898,65.60844285714286,,4.706741126906629,-0.15319753527826951,-0.01398790403540362,44.0027,8.86375,-0.007782711603764279,,-0.2207499999999989,-0.5409555311729801,
688584.SH,半导体材料,20251025,20250930,2.5363,2.1804,28.5745,100795200.0,-764909256.2936,12.4351,1005581699.14,104795175.33,298347711.02,-776281037.6536,788807270.2,4708030361.47,585448371.67,19.15,101.6638,1.0444,1274352.746,0.010444,0.009836342926390712,12743527460.0,-0.06091571113965332,0.9618305392647698,2.8469603689339995,-0.16488445869138782,90.67252307692307,1.121219489103136,5.69203168473261,-0.15598215776301394,-0.42551768843688187,79.73785,27.1747,-0.04375388753678593,1.2749754351289884,1.399799999999999,-0.1824943034022096,
688147.SH,光伏加工设备,20251030,20250930,8.9365,5.4874,32.345,185344206.63,-46794361.1928,69.9969,1721625592.37,248495179.1,177793661.62,36860483.20000002,140933178.42,9885490620.2,6919536888.4,67.26,145.7385,0.0649,3101743.8855,0.000649,0.006861604860760884,31017438855.0,0.0011883793298445762,0.7458664079572077,0.7154813315249544,0.003728745958716439,145.130585,1.0041887449154843,2.246602131887175,0.8478328720283035,,69.747925,34.986925,-0.0007376396779664365,2.0895030210576158,-2.6419250000000005,-0.03424016261821562,
688700.SH,其他专用设备,20251024,20250930,4.8377,4.7712,33.9823,81553207.83,-74584881.4433,42.9078,756942876.84,85367265.86,78480886.43,-74584881.4433,136014457.93,3145179434.86,1349527798.57,52.04,119.9997,0.1919,1552880.6774,0.001919,0.00833335416671875,15528806774.0,-0.004803001449420958,0.9553217736145497,0.919332318299927,-0.023714030626243096,97.28000517241378,1.2335494821090838,3.2648389285727077,-0.017424168073147617,,126.12728333333332,31.738591666666665,0.004898528460560312,0.9514174636019144,2.2437083333333376,0.031844733078974494,
688182.SH,通信网络设备及器件,20251022,20250930,3.9038,3.7754,32.6154,73235414.72,-513545404.5712,15.1041,490954588.86,86235579.15,24818389.86,-513545404.5712,361946393.88,2661138419.56,401940916.5,27.03,90.0083,0.4162,1081200.0,0.004162,0.011110086514243686,10812000000.0,-0.04749772517306696,0.8492482504537107,0.28779756690484287,-0.19297959128939676,114.33375471698113,0.7872417049785889,4.228053958225542,0.042571209539262966,,180.2466125,29.194436363636363,-0.03688029558324557,0.49936195056092947,3.4209636363636378,0.03651501983973119,
605555.SH,小家电,20251030,20250930,5.3735,4.556,14.0486,149425366.4,,42.424,3288050831.32,161957452.35,12380963.61,-455723079.56,468104043.17,5242364612.5,2224022271.28,,,,,,,,,0.9226211219788925,0.07644577900153664,-0.08693082477959749,22.3586679245283,,0.9020234357635435,0.0956569053512566,-0.4190280153368868,48.953450000000004,16.9444,-0.032444268317613406,,-2.8958000000000013,-0.009594994512778504,
301004.SZ,其他家居用品,20251029,20250930,19.4828,16.2217,31.8623,353834650.99,489391424.7885,34.1322,1829272026.94,367517298.46,692996049.48,489391424.7885,199555309.9,2744894018.96,936893775.59,46.64,11.9417,6.705,680040.294,0.06705,0.08374017099742917,6800402940.0,0.07196506282148334,0.9627700586412283,1.8856147789065898,0.17829155566957855,17.841103448275863,0.6693364025729042,4.779580087692501,0.4834918119229017,,29.4971,28.133499999999998,0.03915103585489609,0.4048431879744111,3.7288000000000032,1.0143088142031125,top_20pct
301061.SZ,成品家居,20251030,20250930,17.2979,15.5523,38.3601,623796924.79,498463684.0428,21.3191,2511429964.0,657534469.55,556602258.03,498463684.0428,35516456.06,5118818579.8,1091286206.59,74.51,17.9194,1.1808,1630035.9049,0.011808,0.05580543991428284,16300359049.0,0.030579920512449076,0.9486908347434787,0.8464989803666484,0.0973786580383702,17.674247272727275,1.0138706177123036,3.606685332294799,0.057714107477958576,,16.396666666666665,31.489333333333335,0.23827236915283648,1.0928684692010573,6.870766666666668,0.6682482927030975,top_20pct
